STREET1,STREET2,DIRECTION,LOCATION,daily_temperature,daily_precipitation,datetime_bin_start,datetime_bin_end,volume
DUNDAS ST W,YONGE ST,Westbound,DUNDAS ST W WB W OF YONGE ST,,,2012-09-05 8:45:00 AM,2012-09-05 9:00:00 AM,53
DUNDAS ST W,YONGE ST,Westbound,DUNDAS ST W WB W OF YONGE ST,,,2012-09-05 8:30:00 AM,2012-09-05 8:45:00 AM,31
DUNDAS ST W,YONGE ST,Westbound,DUNDAS ST W WB W OF YONGE ST,,,2012-09-05 8:15:00 AM,2012-09-05 8:30:00 AM,41
DUNDAS ST W,YONGE ST,Westbound,DUNDAS ST W WB W OF YONGE ST,,,2012-09-05 8:00:00 AM,2012-09-05 8:15:00 AM,24
DUNDAS ST W,YONGE ST,Westbound,DUNDAS ST W WB W OF YONGE ST,,,2012-09-05 7:45:00 AM,2012-09-05 8:00:00 AM,26
DUNDAS ST W,YONGE ST,Westbound,DUNDAS ST W WB W OF YONGE ST,,,2012-09-05 7:30:00 AM,2012-09-05 7:45:00 AM,20
DUNDAS ST E ST,YONGE,Southbound,DUNDAS ST E ST SB N OF YONGE,,,2012-09-05 5:45:00 PM,2012-09-05 6:00:00 PM,14
DUNDAS ST E ST,YONGE,Southbound,DUNDAS ST E ST SB N OF YONGE,,,2012-09-05 5:30:00 PM,2012-09-05 5:45:00 PM,11
DUNDAS ST E ST,YONGE,Southbound,DUNDAS ST E ST SB N OF YONGE,,,2012-09-05 5:15:00 PM,2012-09-05 5:30:00 PM,11
DUNDAS ST E ST,YONGE,Southbound,DUNDAS ST E ST SB N OF YONGE,,,2012-09-05 5:00:00 PM,2012-09-05 5:15:00 PM,15
DUNDAS ST E ST,YONGE,Southbound,DUNDAS ST E ST SB N OF YONGE,,,2012-09-05 4:45:00 PM,2012-09-05 5:00:00 PM,13
DUNDAS ST E ST,YONGE,Southbound,DUNDAS ST E ST SB N OF YONGE,,,2012-09-05 4:30:00 PM,2012-09-05 4:45:00 PM,11
DUNDAS ST E ST,YONGE,Southbound,DUNDAS ST E ST SB N OF YONGE,,,2012-09-05 4:15:00 PM,2012-09-05 4:30:00 PM,13
DUNDAS ST E ST,YONGE,Southbound,DUNDAS ST E ST SB N OF YONGE,,,2012-09-05 4:00:00 PM,2012-09-05 4:15:00 PM,11
DUNDAS ST E ST,YONGE,Southbound,DUNDAS ST E ST SB N OF YONGE,,,2012-09-05 9:15:00 AM,2012-09-05 9:30:00 AM,15
DUNDAS ST E ST,YONGE,Southbound,DUNDAS ST E ST SB N OF YONGE,,,2012-09-05 9:00:00 AM,2012-09-05 9:15:00 AM,18
DUNDAS ST E ST,YONGE,Southbound,DUNDAS ST E ST SB N OF YONGE,,,2012-09-05 8:45:00 AM,2012-09-05 9:00:00 AM,13
DUNDAS ST E ST,YONGE,Southbound,DUNDAS ST E ST SB N OF YONGE,,,2012-09-05 8:30:00 AM,2012-09-05 8:45:00 AM,16
DUNDAS ST E ST,YONGE,Southbound,DUNDAS ST E ST SB N OF YONGE,,,2012-09-05 8:15:00 AM,2012-09-05 8:30:00 AM,18
DUNDAS ST E ST,YONGE,Southbound,DUNDAS ST E ST SB N OF YONGE,,,2012-09-05 8:00:00 AM,2012-09-05 8:15:00 AM,17
DUNDAS ST E ST,YONGE,Southbound,DUNDAS ST E ST SB N OF YONGE,,,2012-09-05 7:45:00 AM,2012-09-05 8:00:00 AM,12
DUNDAS ST E ST,YONGE,Southbound,DUNDAS ST E ST SB N OF YONGE,,,2012-09-05 7:30:00 AM,2012-09-05 7:45:00 AM,3
ANNETTE ST,KEELE ST,Eastbound,ANNETTE ST EB E OF KEELE ST,22,5,2012-08-09 11:00:00 PM,2012-08-10 12:00:00 AM,8
ANNETTE ST,KEELE ST,Eastbound,ANNETTE ST EB E OF KEELE ST,22,5,2012-08-09 10:00:00 PM,2012-08-09 11:00:00 PM,5
ANNETTE ST,KEELE ST,Eastbound,ANNETTE ST EB E OF KEELE ST,22,5,2012-08-09 9:00:00 PM,2012-08-09 10:00:00 PM,10
ANNETTE ST,KEELE ST,Eastbound,ANNETTE ST EB E OF KEELE ST,22,5,2012-08-09 8:00:00 PM,2012-08-09 9:00:00 PM,18
ANNETTE ST,KEELE ST,Eastbound,ANNETTE ST EB E OF KEELE ST,22,5,2012-08-09 7:00:00 PM,2012-08-09 8:00:00 PM,10
ANNETTE ST,KEELE ST,Eastbound,ANNETTE ST EB E OF KEELE ST,22,5,2012-08-09 6:00:00 PM,2012-08-09 7:00:00 PM,20
ANNETTE ST,KEELE ST,Eastbound,ANNETTE ST EB E OF KEELE ST,22,5,2012-08-09 5:00:00 PM,2012-08-09 6:00:00 PM,23
ANNETTE ST,KEELE ST,Eastbound,ANNETTE ST EB E OF KEELE ST,22,5,2012-08-09 4:00:00 PM,2012-08-09 5:00:00 PM,21
ANNETTE ST,KEELE ST,Eastbound,ANNETTE ST EB E OF KEELE ST,22,5,2012-08-09 3:00:00 PM,2012-08-09 4:00:00 PM,17
ANNETTE ST,KEELE ST,Eastbound,ANNETTE ST EB E OF KEELE ST,22,5,2012-08-09 2:00:00 PM,2012-08-09 3:00:00 PM,9
ANNETTE ST,KEELE ST,Eastbound,ANNETTE ST EB E OF KEELE ST,22,5,2012-08-09 1:00:00 PM,2012-08-09 2:00:00 PM,18
ANNETTE ST,KEELE ST,Eastbound,ANNETTE ST EB E OF KEELE ST,22,5,2012-08-09 12:00:00 PM,2012-08-09 1:00:00 PM,20
ANNETTE ST,KEELE ST,Eastbound,ANNETTE ST EB E OF KEELE ST,22,5,2012-08-09 11:00:00 AM,2012-08-09 12:00:00 PM,11
ANNETTE ST,KEELE ST,Eastbound,ANNETTE ST EB E OF KEELE ST,22,5,2012-08-09 10:00:00 AM,2012-08-09 11:00:00 AM,14
ANNETTE ST,KEELE ST,Eastbound,ANNETTE ST EB E OF KEELE ST,22,5,2012-08-09 9:00:00 AM,2012-08-09 10:00:00 AM,27
ANNETTE ST,KEELE ST,Eastbound,ANNETTE ST EB E OF KEELE ST,22,5,2012-08-09 8:00:00 AM,2012-08-09 9:00:00 AM,58
ANNETTE ST,KEELE ST,Eastbound,ANNETTE ST EB E OF KEELE ST,22,5,2012-08-09 7:00:00 AM,2012-08-09 8:00:00 AM,45
ANNETTE ST,KEELE ST,Eastbound,ANNETTE ST EB E OF KEELE ST,22,5,2012-08-09 6:00:00 AM,2012-08-09 7:00:00 AM,20
ANNETTE ST,KEELE ST,Eastbound,ANNETTE ST EB E OF KEELE ST,22,5,2012-08-09 5:00:00 AM,2012-08-09 6:00:00 AM,2
ANNETTE ST,KEELE ST,Eastbound,ANNETTE ST EB E OF KEELE ST,22,5,2012-08-09 4:00:00 AM,2012-08-09 5:00:00 AM,0
ANNETTE ST,KEELE ST,Eastbound,ANNETTE ST EB E OF KEELE ST,22,5,2012-08-09 3:00:00 AM,2012-08-09 4:00:00 AM,3
ANNETTE ST,KEELE ST,Eastbound,ANNETTE ST EB E OF KEELE ST,22,5,2012-08-09 2:00:00 AM,2012-08-09 3:00:00 AM,0
ANNETTE ST,KEELE ST,Eastbound,ANNETTE ST EB E OF KEELE ST,22,5,2012-08-09 1:00:00 AM,2012-08-09 2:00:00 AM,4
ANNETTE ST,KEELE ST,Eastbound,ANNETTE ST EB E OF KEELE ST,22,5,2012-08-09 12:00:00 AM,2012-08-09 1:00:00 AM,8
ANNETTE ST,KEELE ST,Westbound,ANNETTE ST WB E OF KEELE ST,22,5,2012-08-09 11:00:00 PM,2012-08-10 12:00:00 AM,11
ANNETTE ST,KEELE ST,Westbound,ANNETTE ST WB E OF KEELE ST,22,5,2012-08-09 10:00:00 PM,2012-08-09 11:00:00 PM,9
ANNETTE ST,KEELE ST,Westbound,ANNETTE ST WB E OF KEELE ST,22,5,2012-08-09 9:00:00 PM,2012-08-09 10:00:00 PM,6
ANNETTE ST,KEELE ST,Westbound,ANNETTE ST WB E OF KEELE ST,22,5,2012-08-09 8:00:00 PM,2012-08-09 9:00:00 PM,9
ANNETTE ST,KEELE ST,Westbound,ANNETTE ST WB E OF KEELE ST,22,5,2012-08-09 7:00:00 PM,2012-08-09 8:00:00 PM,11
ANNETTE ST,KEELE ST,Westbound,ANNETTE ST WB E OF KEELE ST,22,5,2012-08-09 6:00:00 PM,2012-08-09 7:00:00 PM,23
ANNETTE ST,KEELE ST,Westbound,ANNETTE ST WB E OF KEELE ST,22,5,2012-08-09 5:00:00 PM,2012-08-09 6:00:00 PM,25
ANNETTE ST,KEELE ST,Westbound,ANNETTE ST WB E OF KEELE ST,22,5,2012-08-09 4:00:00 PM,2012-08-09 5:00:00 PM,53
ANNETTE ST,KEELE ST,Westbound,ANNETTE ST WB E OF KEELE ST,22,5,2012-08-09 3:00:00 PM,2012-08-09 4:00:00 PM,36
ANNETTE ST,KEELE ST,Westbound,ANNETTE ST WB E OF KEELE ST,22,5,2012-08-09 2:00:00 PM,2012-08-09 3:00:00 PM,8
ANNETTE ST,KEELE ST,Westbound,ANNETTE ST WB E OF KEELE ST,22,5,2012-08-09 1:00:00 PM,2012-08-09 2:00:00 PM,16
ANNETTE ST,KEELE ST,Westbound,ANNETTE ST WB E OF KEELE ST,22,5,2012-08-09 12:00:00 PM,2012-08-09 1:00:00 PM,15
ANNETTE ST,KEELE ST,Westbound,ANNETTE ST WB E OF KEELE ST,22,5,2012-08-09 11:00:00 AM,2012-08-09 12:00:00 PM,11
ANNETTE ST,KEELE ST,Westbound,ANNETTE ST WB E OF KEELE ST,22,5,2012-08-09 10:00:00 AM,2012-08-09 11:00:00 AM,5
ANNETTE ST,KEELE ST,Westbound,ANNETTE ST WB E OF KEELE ST,22,5,2012-08-09 9:00:00 AM,2012-08-09 10:00:00 AM,1
ANNETTE ST,KEELE ST,Westbound,ANNETTE ST WB E OF KEELE ST,22,5,2012-08-09 8:00:00 AM,2012-08-09 9:00:00 AM,13
ANNETTE ST,KEELE ST,Westbound,ANNETTE ST WB E OF KEELE ST,22,5,2012-08-09 7:00:00 AM,2012-08-09 8:00:00 AM,16
ANNETTE ST,KEELE ST,Westbound,ANNETTE ST WB E OF KEELE ST,22,5,2012-08-09 6:00:00 AM,2012-08-09 7:00:00 AM,9
ANNETTE ST,KEELE ST,Westbound,ANNETTE ST WB E OF KEELE ST,22,5,2012-08-09 5:00:00 AM,2012-08-09 6:00:00 AM,9
ANNETTE ST,KEELE ST,Westbound,ANNETTE ST WB E OF KEELE ST,22,5,2012-08-09 4:00:00 AM,2012-08-09 5:00:00 AM,1
ANNETTE ST,KEELE ST,Westbound,ANNETTE ST WB E OF KEELE ST,22,5,2012-08-09 3:00:00 AM,2012-08-09 4:00:00 AM,0
ANNETTE ST,KEELE ST,Westbound,ANNETTE ST WB E OF KEELE ST,22,5,2012-08-09 2:00:00 AM,2012-08-09 3:00:00 AM,3
ANNETTE ST,KEELE ST,Westbound,ANNETTE ST WB E OF KEELE ST,22,5,2012-08-09 1:00:00 AM,2012-08-09 2:00:00 AM,1
ANNETTE ST,KEELE ST,Westbound,ANNETTE ST WB E OF KEELE ST,22,5,2012-08-09 12:00:00 AM,2012-08-09 1:00:00 AM,9
ANNETTE ST,KEELE ST,Eastbound,ANNETTE ST EB E OF KEELE ST,30,0,2012-08-08 11:00:00 PM,2012-08-09 12:00:00 AM,14
ANNETTE ST,KEELE ST,Eastbound,ANNETTE ST EB E OF KEELE ST,30,0,2012-08-08 10:00:00 PM,2012-08-08 11:00:00 PM,17
ANNETTE ST,KEELE ST,Eastbound,ANNETTE ST EB E OF KEELE ST,30,0,2012-08-08 9:00:00 PM,2012-08-08 10:00:00 PM,22
ANNETTE ST,KEELE ST,Eastbound,ANNETTE ST EB E OF KEELE ST,30,0,2012-08-08 8:00:00 PM,2012-08-08 9:00:00 PM,30
ANNETTE ST,KEELE ST,Eastbound,ANNETTE ST EB E OF KEELE ST,30,0,2012-08-08 7:00:00 PM,2012-08-08 8:00:00 PM,42
ANNETTE ST,KEELE ST,Eastbound,ANNETTE ST EB E OF KEELE ST,30,0,2012-08-08 6:00:00 PM,2012-08-08 7:00:00 PM,40
ANNETTE ST,KEELE ST,Eastbound,ANNETTE ST EB E OF KEELE ST,30,0,2012-08-08 5:00:00 PM,2012-08-08 6:00:00 PM,49
ANNETTE ST,KEELE ST,Eastbound,ANNETTE ST EB E OF KEELE ST,30,0,2012-08-08 4:00:00 PM,2012-08-08 5:00:00 PM,39
ANNETTE ST,KEELE ST,Eastbound,ANNETTE ST EB E OF KEELE ST,30,0,2012-08-08 3:00:00 PM,2012-08-08 4:00:00 PM,32
ANNETTE ST,KEELE ST,Eastbound,ANNETTE ST EB E OF KEELE ST,30,0,2012-08-08 2:00:00 PM,2012-08-08 3:00:00 PM,27
ANNETTE ST,KEELE ST,Eastbound,ANNETTE ST EB E OF KEELE ST,30,0,2012-08-08 1:00:00 PM,2012-08-08 2:00:00 PM,33
ANNETTE ST,KEELE ST,Eastbound,ANNETTE ST EB E OF KEELE ST,30,0,2012-08-08 12:00:00 PM,2012-08-08 1:00:00 PM,20
ANNETTE ST,KEELE ST,Eastbound,ANNETTE ST EB E OF KEELE ST,30,0,2012-08-08 11:00:00 AM,2012-08-08 12:00:00 PM,32
ANNETTE ST,KEELE ST,Eastbound,ANNETTE ST EB E OF KEELE ST,30,0,2012-08-08 10:00:00 AM,2012-08-08 11:00:00 AM,28
ANNETTE ST,KEELE ST,Eastbound,ANNETTE ST EB E OF KEELE ST,30,0,2012-08-08 9:00:00 AM,2012-08-08 10:00:00 AM,58
ANNETTE ST,KEELE ST,Eastbound,ANNETTE ST EB E OF KEELE ST,30,0,2012-08-08 8:00:00 AM,2012-08-08 9:00:00 AM,99
ANNETTE ST,KEELE ST,Eastbound,ANNETTE ST EB E OF KEELE ST,30,0,2012-08-08 7:00:00 AM,2012-08-08 8:00:00 AM,40
ANNETTE ST,KEELE ST,Eastbound,ANNETTE ST EB E OF KEELE ST,30,0,2012-08-08 6:00:00 AM,2012-08-08 7:00:00 AM,21
ANNETTE ST,KEELE ST,Eastbound,ANNETTE ST EB E OF KEELE ST,30,0,2012-08-08 5:00:00 AM,2012-08-08 6:00:00 AM,4
ANNETTE ST,KEELE ST,Eastbound,ANNETTE ST EB E OF KEELE ST,30,0,2012-08-08 4:00:00 AM,2012-08-08 5:00:00 AM,1
ANNETTE ST,KEELE ST,Eastbound,ANNETTE ST EB E OF KEELE ST,30,0,2012-08-08 3:00:00 AM,2012-08-08 4:00:00 AM,1
ANNETTE ST,KEELE ST,Eastbound,ANNETTE ST EB E OF KEELE ST,30,0,2012-08-08 2:00:00 AM,2012-08-08 3:00:00 AM,1
ANNETTE ST,KEELE ST,Eastbound,ANNETTE ST EB E OF KEELE ST,30,0,2012-08-08 1:00:00 AM,2012-08-08 2:00:00 AM,3
ANNETTE ST,KEELE ST,Eastbound,ANNETTE ST EB E OF KEELE ST,30,0,2012-08-08 12:00:00 AM,2012-08-08 1:00:00 AM,4
ANNETTE ST,KEELE ST,Westbound,ANNETTE ST WB E OF KEELE ST,30,0,2012-08-08 11:00:00 PM,2012-08-09 12:00:00 AM,9
ANNETTE ST,KEELE ST,Westbound,ANNETTE ST WB E OF KEELE ST,30,0,2012-08-08 10:00:00 PM,2012-08-08 11:00:00 PM,18
ANNETTE ST,KEELE ST,Westbound,ANNETTE ST WB E OF KEELE ST,30,0,2012-08-08 9:00:00 PM,2012-08-08 10:00:00 PM,9
ANNETTE ST,KEELE ST,Westbound,ANNETTE ST WB E OF KEELE ST,30,0,2012-08-08 8:00:00 PM,2012-08-08 9:00:00 PM,17
ANNETTE ST,KEELE ST,Westbound,ANNETTE ST WB E OF KEELE ST,30,0,2012-08-08 7:00:00 PM,2012-08-08 8:00:00 PM,22
ANNETTE ST,KEELE ST,Westbound,ANNETTE ST WB E OF KEELE ST,30,0,2012-08-08 6:00:00 PM,2012-08-08 7:00:00 PM,47
ANNETTE ST,KEELE ST,Westbound,ANNETTE ST WB E OF KEELE ST,30,0,2012-08-08 5:00:00 PM,2012-08-08 6:00:00 PM,74
ANNETTE ST,KEELE ST,Westbound,ANNETTE ST WB E OF KEELE ST,30,0,2012-08-08 4:00:00 PM,2012-08-08 5:00:00 PM,80
ANNETTE ST,KEELE ST,Westbound,ANNETTE ST WB E OF KEELE ST,30,0,2012-08-08 3:00:00 PM,2012-08-08 4:00:00 PM,36
ANNETTE ST,KEELE ST,Westbound,ANNETTE ST WB E OF KEELE ST,30,0,2012-08-08 2:00:00 PM,2012-08-08 3:00:00 PM,22
ANNETTE ST,KEELE ST,Westbound,ANNETTE ST WB E OF KEELE ST,30,0,2012-08-08 1:00:00 PM,2012-08-08 2:00:00 PM,16
ANNETTE ST,KEELE ST,Westbound,ANNETTE ST WB E OF KEELE ST,30,0,2012-08-08 12:00:00 PM,2012-08-08 1:00:00 PM,3
ANNETTE ST,KEELE ST,Westbound,ANNETTE ST WB E OF KEELE ST,30,0,2012-08-08 11:00:00 AM,2012-08-08 12:00:00 PM,5
ANNETTE ST,KEELE ST,Westbound,ANNETTE ST WB E OF KEELE ST,30,0,2012-08-08 10:00:00 AM,2012-08-08 11:00:00 AM,0
ANNETTE ST,KEELE ST,Westbound,ANNETTE ST WB E OF KEELE ST,30,0,2012-08-08 9:00:00 AM,2012-08-08 10:00:00 AM,7
ANNETTE ST,KEELE ST,Westbound,ANNETTE ST WB E OF KEELE ST,30,0,2012-08-08 8:00:00 AM,2012-08-08 9:00:00 AM,4
ANNETTE ST,KEELE ST,Westbound,ANNETTE ST WB E OF KEELE ST,30,0,2012-08-08 7:00:00 AM,2012-08-08 8:00:00 AM,0
ANNETTE ST,KEELE ST,Westbound,ANNETTE ST WB E OF KEELE ST,30,0,2012-08-08 6:00:00 AM,2012-08-08 7:00:00 AM,0
ANNETTE ST,KEELE ST,Westbound,ANNETTE ST WB E OF KEELE ST,30,0,2012-08-08 5:00:00 AM,2012-08-08 6:00:00 AM,1
ANNETTE ST,KEELE ST,Westbound,ANNETTE ST WB E OF KEELE ST,30,0,2012-08-08 4:00:00 AM,2012-08-08 5:00:00 AM,0
ANNETTE ST,KEELE ST,Westbound,ANNETTE ST WB E OF KEELE ST,30,0,2012-08-08 3:00:00 AM,2012-08-08 4:00:00 AM,0
ANNETTE ST,KEELE ST,Westbound,ANNETTE ST WB E OF KEELE ST,30,0,2012-08-08 2:00:00 AM,2012-08-08 3:00:00 AM,0
ANNETTE ST,KEELE ST,Westbound,ANNETTE ST WB E OF KEELE ST,30,0,2012-08-08 1:00:00 AM,2012-08-08 2:00:00 AM,0
ANNETTE ST,KEELE ST,Westbound,ANNETTE ST WB E OF KEELE ST,30,0,2012-08-08 12:00:00 AM,2012-08-08 1:00:00 AM,0
ANNETTE ST,KEELE ST,Eastbound,ANNETTE ST EB E OF KEELE ST,30,0,2012-08-07 11:00:00 PM,2012-08-08 12:00:00 AM,8
ANNETTE ST,KEELE ST,Eastbound,ANNETTE ST EB E OF KEELE ST,30,0,2012-08-07 10:00:00 PM,2012-08-07 11:00:00 PM,10
ANNETTE ST,KEELE ST,Eastbound,ANNETTE ST EB E OF KEELE ST,30,0,2012-08-07 9:00:00 PM,2012-08-07 10:00:00 PM,33
ANNETTE ST,KEELE ST,Eastbound,ANNETTE ST EB E OF KEELE ST,30,0,2012-08-07 8:00:00 PM,2012-08-07 9:00:00 PM,26
ANNETTE ST,KEELE ST,Eastbound,ANNETTE ST EB E OF KEELE ST,30,0,2012-08-07 7:00:00 PM,2012-08-07 8:00:00 PM,31
ANNETTE ST,KEELE ST,Eastbound,ANNETTE ST EB E OF KEELE ST,30,0,2012-08-07 6:00:00 PM,2012-08-07 7:00:00 PM,29
ANNETTE ST,KEELE ST,Eastbound,ANNETTE ST EB E OF KEELE ST,30,0,2012-08-07 5:00:00 PM,2012-08-07 6:00:00 PM,42
ANNETTE ST,KEELE ST,Eastbound,ANNETTE ST EB E OF KEELE ST,30,0,2012-08-07 4:00:00 PM,2012-08-07 5:00:00 PM,40
ANNETTE ST,KEELE ST,Eastbound,ANNETTE ST EB E OF KEELE ST,30,0,2012-08-07 3:00:00 PM,2012-08-07 4:00:00 PM,29
ANNETTE ST,KEELE ST,Eastbound,ANNETTE ST EB E OF KEELE ST,30,0,2012-08-07 2:00:00 PM,2012-08-07 3:00:00 PM,26
ANNETTE ST,KEELE ST,Eastbound,ANNETTE ST EB E OF KEELE ST,30,0,2012-08-07 1:00:00 PM,2012-08-07 2:00:00 PM,25
ANNETTE ST,KEELE ST,Eastbound,ANNETTE ST EB E OF KEELE ST,30,0,2012-08-07 12:00:00 PM,2012-08-07 1:00:00 PM,28
ANNETTE ST,KEELE ST,Eastbound,ANNETTE ST EB E OF KEELE ST,30,0,2012-08-07 11:00:00 AM,2012-08-07 12:00:00 PM,25
ANNETTE ST,KEELE ST,Eastbound,ANNETTE ST EB E OF KEELE ST,30,0,2012-08-07 10:00:00 AM,2012-08-07 11:00:00 AM,27
ANNETTE ST,KEELE ST,Eastbound,ANNETTE ST EB E OF KEELE ST,30,0,2012-08-07 9:00:00 AM,2012-08-07 10:00:00 AM,56
ANNETTE ST,KEELE ST,Eastbound,ANNETTE ST EB E OF KEELE ST,30,0,2012-08-07 8:00:00 AM,2012-08-07 9:00:00 AM,87
ANNETTE ST,KEELE ST,Eastbound,ANNETTE ST EB E OF KEELE ST,30,0,2012-08-07 7:00:00 AM,2012-08-07 8:00:00 AM,61
ANNETTE ST,KEELE ST,Eastbound,ANNETTE ST EB E OF KEELE ST,30,0,2012-08-07 6:00:00 AM,2012-08-07 7:00:00 AM,21
ANNETTE ST,KEELE ST,Eastbound,ANNETTE ST EB E OF KEELE ST,30,0,2012-08-07 5:00:00 AM,2012-08-07 6:00:00 AM,2
ANNETTE ST,KEELE ST,Eastbound,ANNETTE ST EB E OF KEELE ST,30,0,2012-08-07 4:00:00 AM,2012-08-07 5:00:00 AM,1
ANNETTE ST,KEELE ST,Eastbound,ANNETTE ST EB E OF KEELE ST,30,0,2012-08-07 3:00:00 AM,2012-08-07 4:00:00 AM,2
ANNETTE ST,KEELE ST,Eastbound,ANNETTE ST EB E OF KEELE ST,30,0,2012-08-07 2:00:00 AM,2012-08-07 3:00:00 AM,2
ANNETTE ST,KEELE ST,Eastbound,ANNETTE ST EB E OF KEELE ST,30,0,2012-08-07 1:00:00 AM,2012-08-07 2:00:00 AM,3
ANNETTE ST,KEELE ST,Eastbound,ANNETTE ST EB E OF KEELE ST,30,0,2012-08-07 12:00:00 AM,2012-08-07 1:00:00 AM,6
ANNETTE ST,KEELE ST,Westbound,ANNETTE ST WB E OF KEELE ST,30,0,2012-08-07 11:00:00 PM,2012-08-08 12:00:00 AM,2
ANNETTE ST,KEELE ST,Westbound,ANNETTE ST WB E OF KEELE ST,30,0,2012-08-07 10:00:00 PM,2012-08-07 11:00:00 PM,0
ANNETTE ST,KEELE ST,Westbound,ANNETTE ST WB E OF KEELE ST,30,0,2012-08-07 9:00:00 PM,2012-08-07 10:00:00 PM,2
ANNETTE ST,KEELE ST,Westbound,ANNETTE ST WB E OF KEELE ST,30,0,2012-08-07 8:00:00 PM,2012-08-07 9:00:00 PM,1
ANNETTE ST,KEELE ST,Westbound,ANNETTE ST WB E OF KEELE ST,30,0,2012-08-07 7:00:00 PM,2012-08-07 8:00:00 PM,1
ANNETTE ST,KEELE ST,Westbound,ANNETTE ST WB E OF KEELE ST,30,0,2012-08-07 6:00:00 PM,2012-08-07 7:00:00 PM,9
ANNETTE ST,KEELE ST,Westbound,ANNETTE ST WB E OF KEELE ST,30,0,2012-08-07 5:00:00 PM,2012-08-07 6:00:00 PM,4
ANNETTE ST,KEELE ST,Westbound,ANNETTE ST WB E OF KEELE ST,30,0,2012-08-07 4:00:00 PM,2012-08-07 5:00:00 PM,3
ANNETTE ST,KEELE ST,Westbound,ANNETTE ST WB E OF KEELE ST,30,0,2012-08-07 3:00:00 PM,2012-08-07 4:00:00 PM,8
ANNETTE ST,KEELE ST,Westbound,ANNETTE ST WB E OF KEELE ST,30,0,2012-08-07 2:00:00 PM,2012-08-07 3:00:00 PM,0
ANNETTE ST,KEELE ST,Westbound,ANNETTE ST WB E OF KEELE ST,30,0,2012-08-07 1:00:00 PM,2012-08-07 2:00:00 PM,11
ANNETTE ST,KEELE ST,Westbound,ANNETTE ST WB E OF KEELE ST,30,0,2012-08-07 12:00:00 PM,2012-08-07 1:00:00 PM,13
ANNETTE ST,KEELE ST,Westbound,ANNETTE ST WB E OF KEELE ST,30,0,2012-08-07 11:00:00 AM,2012-08-07 12:00:00 PM,19
ANNETTE ST,KEELE ST,Westbound,ANNETTE ST WB E OF KEELE ST,30,0,2012-08-07 10:00:00 AM,2012-08-07 11:00:00 AM,15
ANNETTE ST,KEELE ST,Westbound,ANNETTE ST WB E OF KEELE ST,30,0,2012-08-07 9:00:00 AM,2012-08-07 10:00:00 AM,16
ANNETTE ST,KEELE ST,Westbound,ANNETTE ST WB E OF KEELE ST,30,0,2012-08-07 8:00:00 AM,2012-08-07 9:00:00 AM,10
ANNETTE ST,KEELE ST,Westbound,ANNETTE ST WB E OF KEELE ST,30,0,2012-08-07 7:00:00 AM,2012-08-07 8:00:00 AM,22
ANNETTE ST,KEELE ST,Westbound,ANNETTE ST WB E OF KEELE ST,30,0,2012-08-07 6:00:00 AM,2012-08-07 7:00:00 AM,12
ANNETTE ST,KEELE ST,Westbound,ANNETTE ST WB E OF KEELE ST,30,0,2012-08-07 5:00:00 AM,2012-08-07 6:00:00 AM,6
ANNETTE ST,KEELE ST,Westbound,ANNETTE ST WB E OF KEELE ST,30,0,2012-08-07 4:00:00 AM,2012-08-07 5:00:00 AM,4
ANNETTE ST,KEELE ST,Westbound,ANNETTE ST WB E OF KEELE ST,30,0,2012-08-07 3:00:00 AM,2012-08-07 4:00:00 AM,1
ANNETTE ST,KEELE ST,Westbound,ANNETTE ST WB E OF KEELE ST,30,0,2012-08-07 2:00:00 AM,2012-08-07 3:00:00 AM,4
ANNETTE ST,KEELE ST,Westbound,ANNETTE ST WB E OF KEELE ST,30,0,2012-08-07 1:00:00 AM,2012-08-07 2:00:00 AM,1
ANNETTE ST,KEELE ST,Westbound,ANNETTE ST WB E OF KEELE ST,30,0,2012-08-07 12:00:00 AM,2012-08-07 1:00:00 AM,2
ANNETTE ST,KEELE ST,Eastbound,ANNETTE ST EB E OF KEELE ST,26,0,2012-08-06 11:00:00 PM,2012-08-07 12:00:00 AM,3
ANNETTE ST,KEELE ST,Eastbound,ANNETTE ST EB E OF KEELE ST,26,0,2012-08-06 10:00:00 PM,2012-08-06 11:00:00 PM,14
ANNETTE ST,KEELE ST,Eastbound,ANNETTE ST EB E OF KEELE ST,26,0,2012-08-06 9:00:00 PM,2012-08-06 10:00:00 PM,11
ANNETTE ST,KEELE ST,Eastbound,ANNETTE ST EB E OF KEELE ST,26,0,2012-08-06 8:00:00 PM,2012-08-06 9:00:00 PM,27
ANNETTE ST,KEELE ST,Eastbound,ANNETTE ST EB E OF KEELE ST,26,0,2012-08-06 7:00:00 PM,2012-08-06 8:00:00 PM,22
ANNETTE ST,KEELE ST,Eastbound,ANNETTE ST EB E OF KEELE ST,26,0,2012-08-06 6:00:00 PM,2012-08-06 7:00:00 PM,27
ANNETTE ST,KEELE ST,Eastbound,ANNETTE ST EB E OF KEELE ST,26,0,2012-08-06 5:00:00 PM,2012-08-06 6:00:00 PM,25
ANNETTE ST,KEELE ST,Eastbound,ANNETTE ST EB E OF KEELE ST,26,0,2012-08-06 4:00:00 PM,2012-08-06 5:00:00 PM,28
ANNETTE ST,KEELE ST,Eastbound,ANNETTE ST EB E OF KEELE ST,26,0,2012-08-06 3:00:00 PM,2012-08-06 4:00:00 PM,40
